,productName,productLink,productPrice,productInfo
57,Casper,https://www.trendyol.com//casper/excalibur-g770-1265-dfj0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-4gb-rtx3050-freedos-p-311975792,10.499 TL,Excalibur G770.1265-DFJ0X-B Intel Core I7-12650H 32GB RAM 1TB NVME SSD GEN4 4GB RTX3050 FreeDos
58,ACER,https://www.trendyol.com//acer/aspire-3-amd-ryzen-3-7320u-8gb-256gb-ssd-dos-15-6-fhd-gumus-dizustu-bilgisayar-nx-kdeey-00c-p-784172189,26.499 TL,Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6''FHD Gümüş Dizüstü Bilgisayar NX.KDEEY.00C
60,HP,https://www.trendyol.com//hp/15s-fq2028nti-intel-core-i5-1135g7-8gb-512gb-ssd-15-6-fhd-tasinabilir-bilgisayar-2n2m9ea-p-121941059,12.499 TL,"15s-fq2028ntı Intel Core I5 1135g7 8gb 512gb Ssd 15.6"" Fhd Taşınabilir Bilgisayar 2n2m9ea"
61,Monster,https://www.trendyol.com//monster/semruk-s7-v9-3-2-intel-core-i9-13980hx-64-gb-ram-2-tb-ssd-16-gb-rtx-4090-freedos-17-qhd-240-hz-p-759344050,"7.339,64 TL","Semruk S7 V9.3.2 Intel Core i9 13980HX 64 GB RAM 2 TB SSD 16 GB RTX 4090 FreeDos 17"" QHD+ 240 Hz"
62,ASUS,https://www.trendyol.com//asus/intel-cel-n4020-4gb-ram-128gb-ssd-14-fhd-windows-11-gri-laptop-x415ma-ek385w-p-343054363,29.999 TL,"Intel Cel-N4020 4GB Ram 128GB SSD 14"" FHD Windows 11 Gri Laptop X415MA-EK385W"
63,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,34.999 TL,"G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
64,Samsung,https://www.trendyol.com//samsung/galaxy-book-s-snapdragon-islemcili-p-450517676,20.950 TL,Galaxy Book S Snapdragon Işlemcili
65,ASUS,https://www.trendyol.com//asus/intel-core-i3-1115g4-4gb-ram-256gb-ssd-15-6-fhd-windows-11-gri-laptop-x515ea-bq868w-p-356470217,27.999 TL,"Intel Core i3-1115G4 4GB Ram 256GB SSD 15.6"" FHD Windows 11 Gri Laptop X515EA-BQ868W"
66,Monster,https://www.trendyol.com//monster/huma-h4-v5-1-4-intel-core-i5-1235u-8gb-ram-500gb-ssd-freedos-14-1-fhd-rose-gold-p-456347007,24.699 TL,"Huma H4 V5.1.4 Intel Core I5-1235u 8gb Ram 500gb Ssd Freedos 14,1"" Fhd Rose Gold"
67,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,16.999 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
68,Huawei,https://www.trendyol.com//huawei/matebook-d16-intel-core-i9-13900h-16gb-ram-1tb-ssd-intel-iris-graphics-16-w11-home-laptop-p-734398818,59.999 TL,"MateBook D16 Intel Core i9-13900H 16GB RAM 1TB SSD Intel Iris Graphics 16"" W11 Home Laptop"
69,MSI,https://www.trendyol.com//msi/thin-gf63-12ucx-427xtr-i5-12450h-8gb-ddr4-rtx2050-gddr6-4gb-512gb-ssd-15-6-fhd-144hz-dos-p-708198686,16.449 TL,THIN GF63 12UCX-427XTR I5-12450H 8GB DDR4 RTX2050 GDDR6 4GB 512GB SSD 15.6 FHD 144Hz DOS
70,Casper,https://www.trendyol.com//casper/nirvana-c550-1235-df00x-g-f-intel-core-i5-1235u-32gb-ram-1tb-nvme-ssd-gen4-freedos-p-740918787,138.999 TL,Nirvana C550.1235-df00x-g-f Intel Core I5-1235u 32gb Ram 1tb Nvme Ssd Gen4 Freedos
71,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMzNjc4ODU5NjIxMjg2NSwiYWRTY29yZSI6MC4wNDI4NTM2NDIyNTUwNjc4MjUsImFkU2NvcmVzIjp7IjEiOjAuMDQyODUzNjQyMjU1MDY3ODI1LCIyIjowLjA0Mjg1MzY0MjI1NTA2NzgyNX0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTkzNzU2NDcyNTAyODkwMywiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiIn0=,34.299 TL,"Abra A5 V20.4.2 Intel Core i5 12450H 32 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
72,ACER,https://www.trendyol.com//acer/nitro-5-intel-core-i5-12450h-8gb-1tb-ssd-rtx3050-linux-15-6-144hz-siyah-gaming-laptop-nh-qfjey-009-p-784172192,43.259 TL,"Nitro 5 Intel Core i5-12450H 8GB 1TB SSD RTX3050 Linux 15.6"" 144Hz Siyah Gaming Laptop NH.QFJEY.009"
73,ASUS,https://www.trendyol.com//asus/x1502za-ej654w-intel-i5-1235u-8gb-256gb-ssd-intel-iris-xe-graphics-15-6-fhd-w11-mavi-notebook-p-753724191,8.299 TL,"X1502za-Ej654w Intel i5-1235u 8gb 256gb Ssd Intel Iris Xe Graphics 15.6"" Fhd W11 Mavi Notebook"
74,ACER,https://www.trendyol.com//acer/nitro5-intel-core-i5-12500h-16gb-512gb-ssd-6gb-rtx4050-dos-15-6-gaming-laptop-acer-turkiye-garanti-p-741177835,33.999 TL,"Nitro5 Intel Core i5-12500H 16GB 512GB SSD 6GB RTX4050 DOS 15.6"" Gaming Laptop(Acer Türkiye Garanti)"
75,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,27.899 TL,Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
76,HP,https://www.trendyol.com//hp/victus-gaming-laptop-15-fb0025nt-r5-5600h-16-gb-512-gb-ssd-rx6500m-dos-15-6-fhd-144hz-7n9g7ea-p-645935643,25.999 TL,"Victus Gaming Laptop 15-fb0025nt R5 5600h 16 Gb 512 Gb Ssd Rx6500m Dos 15.6"" Fhd 144hz 7n9g7ea"
77,HP,https://www.trendyol.com//hp/victus-7n9v0ea-15-fa1028nt-i7-13700h-16gb-1tb-rtx3050-15-6inc-144hz-full-hd-freedos-gaming-laptop-p-669761896,35.499 TL,Victus 7N9V0EA 15-FA1028NT i7-13700H 16GB 1TB RTX3050 15.6inç 144Hz Full HD Freedos Gaming Laptop
78,HP,https://www.trendyol.com//hp/victus-16-r0064nt-8b5y1ea-i7-13700h-32gb-1tb-rtx4060-8gb-16-1inc-144hz-fhd-freedos-gaming-laptop-p-772538683,11.099 TL,Victus 16-R0064NT 8B5Y1EA i7-13700H 32GB 1TB RTX4060 8GB 16.1inç 144Hz FHD Freedos Gaming Laptop
79,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,8.799 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
80,ASUS,https://www.trendyol.com//asus/x515ma-ej680w0w-n4020-12gb-128gb-emmc-windows-11-home-15-6-full-hd-p-775530278,37.999 TL,"X515MA-EJ680W0W N4020 12GB 128GB eMMC Windows 11 Home 15.6"" Full HD"
81,ASUS,https://www.trendyol.com//asus/vivobook-14-m1402ia-ek136-ryzen-5-4600h-16-gb-512-gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-p-474679223,33.499 TL,"Vivobook 14 M1402ıa-ek136 Ryzen 5 4600h 16 Gb 512 Gb Ssd Freedos 14"" Fhd Taşınabilir Bilgisayar"
82,ACER,https://www.trendyol.com//acer/nitro-16-an16-416-amd-ryzen-5-7535hs-8-gb-512-gb-ssd-rtx-4050-6-gb-freedos-16-wuxga-165-hz-tas-p-769714694,23.199 TL,"Nitro 16 An16-416 Amd Ryzen 5 7535hs 8 Gb 512 Gb Ssd Rtx 4050 6 Gb Freedos 16"" Wuxga 165 Hz Taş"
84,HP,https://www.trendyol.com//hp/victus-16-e1014nt-amd-ryzen-5-6600h-16gb-512gb-rtx3050ti-16-1-fhd-144hz-dos-79y91ea-p-752671808,18.299 TL,"Victus 16-E1014NT AMD Ryzen 5-6600H 16GB 512GB RTX3050Ti 16.1"" FHD 144Hz DOS 79Y91EA"
85,Monster,https://www.trendyol.com//monster/tulpar-t7-v20-6-2-intel-core-i7-13700h-32-gb-ram-1-tb-ssd-8-gb-rtx-4060-freedos-17-3-fhd-144-hz-p-736980364,6.249 TL,"Tulpar T7 V20.6.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4060 FreeDos 17,3"" FHD 144 Hz"
86,HP,https://www.trendyol.com//hp/250-g8-853u7es-ci5-1135g7-8gb-256-ssd-15-6-fdos-dizustu-bilgisayar-p-764200497,29.999 TL,"250 G8 853U7ES Cİ5-1135G7 8GB 256 SSD 15.6"" FDOS Dizüstü Bilgisayar"
87,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,31.999 TL,"G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
88,Monster,https://www.trendyol.com//monster/abra-a5-v21-1-intel-core-i5-12450h-16-gb-ram-500-gb-ssd-6-gb-rtx-3050-freedos-15-6-fhd-144-hz-p-787762975,24.699 TL,"Abra A5 V21.1 Intel Core i5 12450H 16 GB RAM 500 GB SSD 6 GB RTX 3050 FreeDOS 15,6"" FHD 144 Hz"
89,LENOVO,https://www.trendyol.com//lenovo/ip-flex5-intel-core-i5-1235u-8gb-512gb-ssd-w11-14-wuxga-touch-screen-laptop-82r700jetx-p-773962721,27.999 TL,"IP Flex5 Intel Core i5-1235U 8GB 512GB SSD W11 14"" WUXGA Touch Screen Laptop 82R700JETX"
90,ASUS,https://www.trendyol.com//asus/tuf-gaming-a15-fa507nv-lp023-amd-ryzen-7-7735hs-16gb-512gb-ssd-rtx4060-freedos-15-6-34-fhd-p-722861568,23.999 TL,Tuf Gaming A15 Fa507nv-lp023 Amd Ryzen 7 7735hs 16gb 512gb Ssd Rtx4060 Freedos 15.6&#34; Fhd
91,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,44.199 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
92,ACER,https://www.trendyol.com//acer/aspire-3-a315-58-34hd-i3-1115g4-uma-4gb-128ssd-15-6-fhd-windows-11-home-p-784564365,59.999 TL,Aspire 3 A315-58-34hd I3-1115g4 Uma 4gb 128ssd 15.6''fhd Windows 11 Home
93,Huawei,https://www.trendyol.com//huawei/matebook-d15-intel-core-i7-1195g7-16gb-512gb-ssd-windows-11-home-15-6-fhd-p-637293446,17.299 TL,"Matebook D15 Intel Core I7 1195g7 16gb 512gb Ssd Windows 11 Home 15.6"" Fhd"
94,ASUS,https://www.trendyol.com//asus/vivobook-15-i5-1235u-24gb-1tb-ssd-15-6-freedos-tasinabilir-bilgisayar-x1502za-ej1067tr11-p-738401475,"7.274,90 TL","Vivobook 15 I5-1235u 24gb 1tb Ssd 15,6"" Freedos Taşınabilir Bilgisayar X1502za-ej1067tr11"
96,ACER,https://www.trendyol.com//acer/aspire3-intel-celeron-n4500-4gb-128gb-ssd-dos-15-6-gumus-dizustu-bilgisayar-acer-turkiye-garantili-p-656066934,10.899 TL,"Aspire3 Intel Celeron-N4500 4GB 128GB SSD DOS 15.6"" Gümüş Dizüstü Bilgisayar(Acer Türkiye Garantili)"
97,ACER,https://www.trendyol.com//acer/nitro-16-an16-416-r5-7535hs-16gb-512gb-ssd-rtx4050-6gb-dos-16-wuxga-165hz-notebook-nh-qkbey-003-16-p-773600924,55.699 TL,"Nitro 16 An16-416 R5 7535hs 16gb 512gb Ssd Rtx4050 6gb Dos 16"" Wuxga 165hz Notebook Nh.qkbey.003-16"
98,Casper,https://www.trendyol.com//casper/nirvana-x600-5500-bv00x-g-f-ryzen-5-5500u-16-gb-ram-500gb-nvme-ssd-freedos-p-773800526,33.999 TL,Nirvana X600.5500-bv00x-g-f Ryzen 5-5500u 16 Gb Ram 500gb Nvme Ssd Freedos
99,Casper,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325?advertItems=eyJhZHZlcnRJZCI6IjhiMWZlYTYwLWMyMGUtNDk3Ny1hZTg3LWJkNDgzNGNkMTllNiIsInNvcnRpbmdTY29yZSI6MC4wNjU0MjQ4MzQzNDA4MTA3OCwiYWRTY29yZSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiYWRTY29yZXMiOnsiMSI6MC4wMzkxMjk2ODU2MTA1MzI3NiwiMiI6MC4wMzkxMjk2ODU2MTA1MzI3Nn0sImNwYyI6MS42NzIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTM3MzMwNjcwNTE1MjAzNywiYWR2ZXJ0U2xvdCI6MSwib3JkZXIiOjMsImF0dHJpYnV0ZXMiOiIifQ==,15.850 TL,Excalibur G870.1265-DFA0X-B Intel Core i7-12650H 32GB RAM 1TB NVME SSD GEN4 6GB RTX4050 Freedos
100,ASUS,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hf-hn030w-intel-core-i5-11400h-8gb-ddr4-512gb-m2-ssd-nvidia-geforce-rtx2050-p-688335853,12.199 TL,Tuf Gaming F15 Fx506hf-hn030w Intel Core I5-11400h 8gb Ddr4 512gb M2 Ssd Nvidia Geforce Rtx2050
101,Apple,https://www.trendyol.com//apple/macbook-pro-16-m2-max-32gb-1tb-ssd-space-gray-laptop-apple-turkiye-garantili-mnwa3tu-a-p-637235161,35.499 TL,MacBook Pro 16'' M2 Max 32GB 1TB SSD Space Gray Laptop (Apple Türkiye Garantili) MNWA3TU/A
102,Casper,https://www.trendyol.com//casper/nirvana-c500-1115-8v00t-g-f-intel-core-i3-1115g4-8gb-ram-500gb-ssd-gen4-windows-11-home-p-445486516,11.499 TL,Nirvana C500.1115-8V00T-G-F Intel Core i3-1115G4 8GB RAM 500GB SSD GEN4 Windows 11 Home
103,Casper,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0x-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672157475?advertItems=eyJhZHZlcnRJZCI6IjljOWNmM2U0LTRjZjQtNGY4ZS04YTRlLTkyZjg2NzQ1MmRkZCIsInNvcnRpbmdTY29yZSI6MC4wNTkzNzI2NzYxMzQxMDk1LCJhZFNjb3JlIjowLjAzNTUwOTk3Mzc2NDQxOTU1NiwiYWRTY29yZXMiOnsiMSI6MC4wMzU1MDk5NzM3NjQ0MTk1NTYsIjIiOjAuMDM1NTA5OTczNzY0NDE5NTU2fSwiY3BjIjoxLjY3MjAwMDAwMDAwMDAwMDIsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS42MjM0NzEzOTE1MDQ4NTEsImFkdmVydFNsb3QiOjIsIm9yZGVyIjo3LCJhdHRyaWJ1dGVzIjoiIn0=,8.599 TL,"Abra A5 V20.3.2 Intel Core I7 13700h 32 Gb Ram 1 Tb Ssd 6 Gb Rtx 4050 Freedos 15,6"" Fhd 144 Hz"
104,ACER,https://www.trendyol.com//acer/aspire-3-a315-58-36yj-i3-1115g4-4gb-ram-256ssd-uma-15-6-fhd-w11-gumus-notebook-p-753657546,37.999 TL,Aspire 3 A315-58-36yj i3-1115g4 4gb Ram 256ssd Uma 15.6'' Fhd W11 Gümüş Notebook
105,ASUS,https://www.trendyol.com//asus/vivobook-15-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-w11-p-779209968,24.999 TL,Vivobook 15 12.Nesil Core i5 1235U-8Gb-512Gb Ssd-15.6inc-W11
106,MSI,https://www.trendyol.com//msi/creator-pro-x17hx-a13vks-211tr-i9-13980hx-64gb-ddr5-rtx3500-gddr6-12gb-4tb-ssd-17-3-uhd-144hz-w11p-p-710587317,9.785 TL,CREATOR PRO X17HX A13VKS-211TR I9-13980HX 64GB DDR5 RTX3500 GDDR6 12GB 4TB SSD 17.3 UHD 144Hz W11P
108,ASUS,https://www.trendyol.com//asus/vivobook-15-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fhd-ips-dos-lacivert-laptop-x1504za-bq322-p-762266568,31.399 TL,"Vivobook-15 Intel Core i5-1235U 8GB 512GB SSD 15.6"" FHD IPS DOS Lacivert Laptop X1504ZA-BQ322"
109,MSI,https://www.trendyol.com//msi/katana-17-b12vgk-401xtr-i7-12650h-32gb-ddr5-rtx4070-gddr6-8gb-1tb-ssd-17-3-fhd-144hz-dos-p-661530112,29.999 TL,Katana 17 B12vgk-401xtr I7-12650h 32gb Ddr5 Rtx4070 Gddr6 8gb 1tb Ssd 17.3 Fhd 144hz Dos
110,ACER,https://www.trendyol.com//acer/aspire-5-11-nesil-core-i5-1135g7-8gb-512gb-ssd-15-6inc-mx450-2gb-w11-p-779208861,20.799 TL,Aspire 5 11.Nesil Core i5 1135G7 -8Gb-512Gb Ssd-15.6inc-Mx450 2Gb-W11
111,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMyNDIzMTY0Njk1NTAxMzMsImFkU2NvcmVzIjp7IjEiOjAuMDMyNDIzMTY0Njk1NTAxMzMsIjIiOjAuMDMyNDIzMTY0Njk1NTAxMzN9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjQ3MjAxOTUyMzI0MDkwMTcsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IiJ9,10.499 TL,"G5 MF - i5 12500H –RTX 4050 – 16GB Ram– 512GB -15,6 Ekran Win11 İngilizce Q Klavye"
112,ACER,https://www.trendyol.com//acer/aspire3-amd-ryzen-5-7520u-8gb-512gb-ssd-15-6-fhd-windows-11-dizustu-bilgisayar-acer-tr-garantili-p-752965828,27.999 TL,"Aspire3 AMD Ryzen 5-7520U 8GB 512GB SSD 15.6"" FHD Windows 11 Dizüstü Bilgisayar (Acer TR Garantili)"
113,LENOVO,https://www.trendyol.com//lenovo/ideapad-3-15itl6-intel-core-i3-1115g4-8-gb-256-gb-ssd-15-6-fhd-fdos-82h803nttx-p-782022798,"29.054,36 TL","IDEAPAD 3 15ITL6 INTEL CORE I3-1115G4 8 GB 256 GB SSD 15.6"" FHD FDOS 82H803NTTX"
114,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDcwNzkwNjgwNDYwNjMxOCwiYWRTY29yZSI6MC4wMzA3OTA3NTczODc4NzY1MSwiYWRTY29yZXMiOnsiMSI6MC4wMzA3OTA3NTczODc4NzY1MSwiMiI6MC4wMzA3OTA3NTczODc4NzY1MX0sImNwYyI6MS41MjksIm1pbkNwYyI6MC4wMSwiZUNwYyI6MS40Mjg0NzA4ODc3NTk0ODA3LCJhZHZlcnRTbG90Ijo1LCJvcmRlciI6MTgsImF0dHJpYnV0ZXMiOiIifQ==,59.999 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
115,HP,https://www.trendyol.com//hp/victus-gaming-15-fa1055nt-intel-core-i7-13700h-16gb-512gb-ssd-rtx4060-freedos-15-6-fhd-8u846ea-p-786971929,14.199 TL,"Victus Gaming 15-FA1055NT Intel Core i7 13700H 16GB 512GB SSD RTX4060 Freedos 15.6"" FHD 8U846EA"
116,HP,https://www.trendyol.com//hp/15s-eq3013nt-68n45ea-ryzen-5-5625u-8-gb-256-gb-ssd-dos-15-6-fhd-tasinabilir-bilgisayar-68n45ea-p-659891913,15.499 TL,15s-eq3013nt 68n45ea Ryzen 5 5625u 8 Gb 256 Gb Ssd Dos 15.6 Fhd Taşınabilir Bilgisayar 68n45ea
117,ASUS,https://www.trendyol.com//asus/tuf-gaming-a15-fa507nu-lp052-amd-ryzen-7-7735hs-8gb-ddr5-512gb-ssd-6gb-rtx4050-15-6-144hz-dos-p-687053896,34.299 TL,"Tuf Gamıng A15 Fa507nu-lp052 Amd Ryzen 7-7735hs 8gb Ddr5 512gb Ssd 6gb Rtx4050 15.6"" 144hz Dos"
118,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMzNjc4ODU5NjIxMjg2NSwiYWRTY29yZSI6MC4wNDI4NTM2NDIyNTUwNjc4MjUsImFkU2NvcmVzIjp7IjEiOjAuMDQyODUzNjQyMjU1MDY3ODI1LCIyIjowLjA0Mjg1MzY0MjI1NTA2NzgyNX0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTkzNzU2NDcyNTAyODkwMywiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIyLCJhdHRyaWJ1dGVzIjoiIn0=,26.899 TL,"Abra A5 V20.4.2 Intel Core i5 12450H 32 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
